1. Time,2. q_1,3. q_2,4. q_3,5. q_4,6. q_5,7. q_6,8. q_7,9. O_T_EE_11,10. O_T_EE_21,11. O_T_EE_31,12. O_T_EE_41,13. O_T_EE_12,14. O_T_EE_22,15. O_T_EE_32,16. O_T_EE_42,17. O_T_EE_13,18. O_T_EE_23,19. O_T_EE_33,20. O_T_EE_43,21. O_T_EE_14,22. O_T_EE_24,23. O_T_EE_34,24. O_T_EE_44,25. q_1_d,26. q_2_d,27. q_3_d,28. q_4_d,29. q_5_d,30. q_6_d,31. q_7_d,32. dq_1,33. dq_2,34. dq_3,35. dq_4,36. dq_5,37. dq_6,38. dq_7,39. dq_1_d,40. dq_2_d,41. dq_3_d,42. dq_4_d,43. dq_5_d,44. dq_6_d,45. dq_7_d,46. tau_J_1,47. tau_J_2,48. tau_J_3,49. tau_J_4,50. tau_J_5,51. tau_J_6,52. tau_J_7,53. joint_contact_1,54. joint_contact_2,55. joint_contact_3,56. joint_contact_4,57. joint_contact_5,58. joint_contact_6,59. joint_contact_7,60. joint_collision_1,61. joint_collision_2,62. joint_collision_3,63. joint_collision_4,64. joint_collision_5,65. joint_collision_6,66. joint_collision_7,67. cartesian_contact_x,68. cartesian_contact_y,69. cartesian_contact_z,70. cartesian_contact_R,71. cartesian_contact_P,72. cartesian_contact_Y,73. cartesian_collision_x,74. cartesian_collision_y,75. cartesian_collision_z,76. cartesian_collision_R,77. cartesian_collision_P,78. cartesian_collision_Y,79. tau_ext_1,80. tau_ext_2,81. tau_ext_3,82. tau_ext_4,83. tau_ext_5,84. tau_ext_6,85. tau_ext_7,86. O_F_ext_x,87. O_F_ext_y,88. O_F_ext_z,89. O_F_ext_R,90. O_F_ext_P,91. O_F_ext_Y,92. Gripper Width,93. Object Grasped
700.58,0.10139,0.822872,-0.125921,-1.48982,0.0686504,2.30923,0.76115,0.999967,-0.006324,0.00258408,0,-0.00642555,-0.999113,0.0413902,0,0.00232008,-0.0414063,-0.99914,0,0.715196,-0.00552346,0.0815495,1,0.101326,0.82322,-0.125928,-1.48985,0.0686247,2.30923,0.761139,-0.000703852,-0.000697166,0.00106676,0.000442473,9.5033e-05,0.000507337,-9.24953e-06,0,0,0,0,0,0,0,0.0454774,-47.7243,-2.00169,20.2427,0.465172,2.1837,0.099292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137063,1.52035,-0.010222,-0.132692,-0.11398,-0.0592434,0.104034,4.09965,0.142504,-2.58099,-0.240428,2.87541,0.000822453,0.00815055,0
700.614,0.101399,0.822875,-0.125918,-1.48982,0.0686502,2.30924,0.761144,0.999967,-0.0063056,0.00258315,0,-0.00640713,-0.999113,0.0413887,0,0.00231992,-0.0414047,-0.99914,0,0.715195,-0.00551475,0.0815466,1,0.101326,0.82322,-0.125928,-1.48985,0.0686247,2.30923,0.761139,0.00159142,-0.000978623,0.000471247,-0.00013608,0.00103634,0.00129478,-0.00200672,0,0,0,0,0,0,0,-0.0616393,-47.7243,-2.04137,20.2784,0.446862,2.16447,0.158801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00737414,1.51528,-0.00775373,-0.12807,-0.113678,-0.0568717,0.102576,4.10196,0.148885,-2.57672,-0.242189,2.87104,0.0062739,0.00815055,0
700.648,0.101397,0.82288,-0.12592,-1.48982,0.0686468,2.30923,0.761151,0.999967,-0.00631482,0.00257757,0,-0.00641612,-0.999113,0.041393,0,0.00231394,-0.0414089,-0.99914,0,0.715194,-0.00551818,0.0815442,1,0.101326,0.82322,-0.125928,-1.48985,0.0686247,2.30923,0.761139,-0.000639766,0.00260082,-0.001161,0.000621052,0.000285199,0.000623206,0.000908081,0,0,0,0,0,0,0,-0.0259338,-47.8354,-2.00169,20.2427,0.465172,2.17455,0.0892211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216882,1.5271,-0.0270051,-0.131336,-0.110478,-0.0554895,0.104533,4.11975,0.130124,-2.59787,-0.242394,2.8879,-0.010983,0.00815055,0
700.682,0.101392,0.822877,-0.125921,-1.48982,0.0686509,2.30924,0.761146,0.999967,-0.00631727,0.00258134,0,-0.00641872,-0.999113,0.0413903,0,0.00231762,-0.0414063,-0.99914,0,0.715195,-0.00552169,0.0815462,1,0.101326,0.82322,-0.125928,-1.48985,0.0686247,2.30923,0.761139,3.32726e-05,0.000701666,0.000268974,0.000245566,0.000312285,0.000140231,-0.00130683,0,0,0,0,0,0,0,0.00977179,-47.76,-2.00169,20.2427,0.456017,2.17455,0.139575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170119,1.5234,-0.0236656,-0.131424,-0.114132,-0.0605759,0.106486,4.1196,0.140333,-2.58335,-0.248328,2.88398,-0.00509393,0.00815055,0
700.716,0.101397,0.822878,-0.125915,-1.48982,0.068649,2.30923,0.761145,0.999967,-0.00630662,0.00257186,0,-0.00640768,-0.999113,0.0413877,0,0.00230861,-0.0414037,-0.99914,0,0.715193,-0.00551474,0.0815435,1,0.101326,0.82322,-0.125928,-1.48985,0.0686247,2.30923,0.761139,0.000706972,0.000214584,0.00165247,-0.00105922,-9.13672e-05,-0.000965688,-0.00177485,0,0,0,0,0,0,0,-0.0616393,-47.7997,-2.07707,20.3181,0.474327,2.23406,0.149646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258462,1.51205,-0.0248396,-0.138393,-0.116339,-0.060202,0.109689,4.04697,0.133624,-2.56136,-0.246171,2.8487,-0.0109495,0.00815055,0
700.75,0.101405,0.822878,-0.125912,-1.48982,0.0686469,2.30923,0.761151,0.999967,-0.00630118,0.00258026,0,-0.00640259,-0.999113,0.0413872,0,0.00231723,-0.0414031,-0.99914,0,0.715196,-0.00550695,0.0815462,1,0.101326,0.82322,-0.125928,-1.48985,0.0686247,2.30923,0.761139,0.000602968,-0.000397405,0.000529581,0.000500732,-2.03504e-05,-0.000912603,0.000996486,0,0,0,0,0,0,0,-0.13305,-47.76,-2.07707,20.2427,0.474327,2.21391,0.0892211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044029,1.50127,-0.0486198,-0.123032,-0.116069,-0.0499246,0.107865,4.07869,0.104054,-2.56093,-0.244015,2.84739,-0.0317166,0.00815055,0
700.784,0.101397,0.822873,-0.125916,-1.48983,0.0686489,2.30923,0.761144,0.999967,-0.00630622,0.00257396,0,-0.00640737,-0.999113,0.0413879,0,0.00231072,-0.0414038,-0.99914,0,0.715193,-0.00551521,0.081546,1,0.101326,0.82322,-0.125928,-1.48985,0.0686247,2.30923,0.761139,-0.000586526,-0.00111248,0.000414858,-0.00101507,-0.000716172,-0.000601264,-0.00240202,0,0,0,0,0,0,0,-0.0259338,-47.7243,-2.04137,20.3181,0.474327,2.21391,0.158801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068078,1.51189,-0.0608404,-0.131908,-0.117503,-0.0552588,0.105293,4.08237,0.0678386,-2.56989,-0.231877,2.85946,-0.0540364,0.00815055,0
700.818,0.101398,0.822875,-0.125922,-1.48982,0.0686501,2.30923,0.761157,0.999967,-0.00632366,0.00257881,0,-0.00642501,-0.999113,0.0413918,0,0.00231482,-0.0414078,-0.99914,0,0.715194,-0.00551892,0.0815468,1,0.101326,0.82322,-0.125928,-1.48985,0.0686247,2.30923,0.761139,-0.000881906,0.00070649,-0.000952609,-0.000412416,-0.000304551,0.000390139,0.0030201,0,0,0,0,0,0,0,-0.0259338,-47.76,-1.96599,20.2784,0.465172,2.19377,0.0397827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060152,1.51533,-0.0482276,-0.124986,-0.122721,-0.0538405,0.105216,4.127,0.0801896,-2.58093,-0.234487,2.87822,-0.0431201,0.00815055,0
700.852,0.101401,0.822878,-0.12592,-1.48982,0.0686457,2.30923,0.76115,0.999967,-0.00630927,0.00257617,0,-0.00641052,-0.999113,0.0413936,0,0.00231277,-0.0414095,-0.99914,0,0.715194,-0.0055155,0.0815448,1,0.101326,0.82322,-0.125928,-1.48985,0.0686247,2.30923,0.761139,0.000441098,0.00100528,-0.000815988,0.000653008,-0.000238742,0.000477234,0.000362403,0,0,0,0,0,0,0,-0.0973449,-47.7997,-2.00169,20.2784,0.483483,2.19377,0.099292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580796,1.52695,-0.0431704,-0.125974,-0.117886,-0.0525665,0.106225,4.15413,0.0842372,-2.60447,-0.230839,2.89939,-0.0414957,0.00818995,1
700.886,0.101405,0.82288,-0.125912,-1.48982,0.0686489,2.30923,0.761151,0.999967,-0.00630244,0.00257943,0,-0.00640381,-0.999113,0.0413859,0,0.00231636,-0.0414019,-0.99914,0,0.715195,-0.00550678,0.0815447,1,0.101326,0.82322,-0.125928,-1.48985,0.0686247,2.30923,0.761139,-0.000229368,0.000465926,-0.00110624,0.000452635,0.000438634,0.000534077,0.00055432,0,0,0,0,0,0,0,-0.13305,-47.7997,-2.07707,20.207,0.483483,2.1837,0.0892211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107028,1.4919,-0.0898849,-0.119714,-0.106603,-0.0530241,0.10668,4.09702,0.014539,-2.54343,-0.21106,2.84437,-0.0947372,0.00818995,1
700.92,0.1014,0.822875,-0.125912,-1.48982,0.068651,2.30923,0.761151,0.999967,-0.00630916,0.002579,0,-0.0064105,-0.999113,0.041384,0,0.00231566,-0.0414,-0.99914,0,0.715195,-0.00551019,0.0815462,1,0.101326,0.82322,-0.125928,-1.48985,0.0686247,2.30923,0.761139,-0.000648717,-0.00126571,0.000195893,0.000871864,0.000200179,-0.000348591,0.000777758,0,0,0,0,0,0,0,-0.0616393,-47.76,-2.07707,20.2784,0.465172,2.21391,0.0892211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0873006,1.48139,-0.0919904,-0.111841,-0.106213,-0.0523987,0.107258,4.10001,0.040878,-2.52586,-0.227416,2.8336,-0.0797427,0.00818995,1
700.954,0.101405,0.822874,-0.125905,-1.48983,0.0686446,2.30923,0.761143,0.999967,-0.00628657,0.00256856,0,-0.0063875,-0.999113,0.041383,0,0.00230617,-0.0413988,-0.99914,0,0.715191,-0.00550228,0.0815433,1,0.101326,0.82322,-0.125928,-1.48985,0.0686247,2.30923,0.761139,0.00061435,-0.00142587,0.001972,-8.4774e-05,-0.000175363,0.000526371,-0.00201218,0,0,0,0,0,0,0,-0.13305,-47.7243,-2.18816,20.3538,0.483483,2.21391,0.168872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103574,1.4861,-0.106061,-0.0937938,-0.112999,-0.0408541,0.106285,4.19164,0.0171024,-2.55636,-0.227718,2.86815,-0.0945816,0.00818995,1
700.988,0.1014,0.822881,-0.125912,-1.48983,0.0686502,2.30923,0.761147,0.999967,-0.00630484,0.00256458,0,-0.0064056,-0.999113,0.0413851,0,0.00230142,-0.041401,-0.99914,0,0.71519,-0.0055106,0.0815401,1,0.101326,0.82322,-0.125928,-1.48985,0.0686247,2.30923,0.761139,-0.00137678,0.000711343,0.000323934,0.00030568,6.94846e-06,-0.000112572,-0.00115995,0,0,0,0,0,0,0,-0.0616393,-47.8354,-2.07707,20.3181,0.465172,2.22398,0.129504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966937,1.48009,-0.118887,-0.0731992,-0.11053,-0.0314505,0.105788,4.26213,0.0231624,-2.56435,-0.238162,2.88419,-0.0933343,0.00818995,1
